geometry/coordinates/0,geometry/coordinates/1,geometry/type,properties/DatasetId,properties/VersionNumber,properties/ReleaseNumber,properties/RowId,properties/Attributes/global_id,properties/Attributes/RegisterID,properties/Attributes/Id,properties/Attributes/ObjectName,properties/Attributes/ObjectShortName,properties/Attributes/FacilityType,properties/Attributes/SportZoneName,properties/Attributes/SportZoneType,properties/Attributes/PropertyType,properties/Attributes/DepartamentalAffiliationType,properties/Attributes/DepartamentalAffiliation,properties/Attributes/AdmArea,properties/Attributes/District,properties/Attributes/Address,properties/Attributes/Email,properties/Attributes/WebSite,properties/Attributes/HelpPhone,properties/Attributes/HelpPhoneExtension,properties/Attributes/ObjectOperOrgName,properties/Attributes/ObjectOperOrgOgrn,properties/Attributes/ObjectOperOrgPhone,properties/Attributes/ObjectOperOrgPhoneExtension,properties/Attributes/ObjectOperOrgEmail,properties/Attributes/ObjectWorkingHours/0/global_id,properties/Attributes/ObjectWorkingHours/0/DayOfWeek,properties/Attributes/ObjectWorkingHours/0/Hours,properties/Attributes/ObjectWorkingHours/1/global_id,properties/Attributes/ObjectWorkingHours/1/DayOfWeek,properties/Attributes/ObjectWorkingHours/1/Hours,properties/Attributes/ObjectWorkingHours/2/global_id,properties/Attributes/ObjectWorkingHours/2/DayOfWeek,properties/Attributes/ObjectWorkingHours/2/Hours,properties/Attributes/ObjectWorkingHours/3/global_id,properties/Attributes/ObjectWorkingHours/3/DayOfWeek,properties/Attributes/ObjectWorkingHours/3/Hours,properties/Attributes/ObjectWorkingHours/4/global_id,properties/Attributes/ObjectWorkingHours/4/DayOfWeek,properties/Attributes/ObjectWorkingHours/4/Hours,properties/Attributes/ObjectWorkingHours/5/global_id,properties/Attributes/ObjectWorkingHours/5/DayOfWeek,properties/Attributes/ObjectWorkingHours/5/Hours,properties/Attributes/ObjectWorkingHours/6/global_id,properties/Attributes/ObjectWorkingHours/6/DayOfWeek,properties/Attributes/ObjectWorkingHours/6/Hours,properties/Attributes/ObjectClarificationOfWorkingHours,properties/Attributes/ObjectHasEquipmentRental,properties/Attributes/ObjectEquipmentRentalComments,properties/Attributes/ObjectHasTechService,properties/Attributes/ObjectTechServiceComments,properties/Attributes/ObjectHasDressingRoom,properties/Attributes/ObjectHasEatery,properties/Attributes/ObjectHasToilet,properties/Attributes/ObjectHasWifi,properties/Attributes/ObjectHasCashMachine,properties/Attributes/ObjectHasFirstAidPost,properties/Attributes/ObjectHasMusic,properties/Attributes/SportZoneLongitudeWGS84,properties/Attributes/SportZoneLatitudeWGS84,properties/Attributes/SportZoneUsagePeriodFrom,properties/Attributes/SportZoneUsagePeriodTo,properties/Attributes/SportZoneWorkingHours/0/global_id,properties/Attributes/SportZoneWorkingHours/0/DayOfWeek,properties/Attributes/SportZoneWorkingHours/0/Hours,properties/Attributes/SportZoneWorkingHours/1/global_id,properties/Attributes/SportZoneWorkingHours/1/DayOfWeek,properties/Attributes/SportZoneWorkingHours/1/Hours,properties/Attributes/SportZoneWorkingHours/2/global_id,properties/Attributes/SportZoneWorkingHours/2/DayOfWeek,properties/Attributes/SportZoneWorkingHours/2/Hours,properties/Attributes/SportZoneWorkingHours/3/global_id,properties/Attributes/SportZoneWorkingHours/3/DayOfWeek,properties/Attributes/SportZoneWorkingHours/3/Hours,properties/Attributes/SportZoneWorkingHours/4/global_id,properties/Attributes/SportZoneWorkingHours/4/DayOfWeek,properties/Attributes/SportZoneWorkingHours/4/Hours,properties/Attributes/SportZoneWorkingHours/5/global_id,properties/Attributes/SportZoneWorkingHours/5/DayOfWeek,properties/Attributes/SportZoneWorkingHours/5/Hours,properties/Attributes/SportZoneWorkingHours/6/global_id,properties/Attributes/SportZoneWorkingHours/6/DayOfWeek,properties/Attributes/SportZoneWorkingHours/6/Hours,properties/Attributes/SportZoneClarificationOfWorkingHours,properties/Attributes/SportZoneStatus,properties/Attributes/SportZoneArea,properties/Attributes/SportZoneLength,properties/Attributes/SportZoneWidth,properties/Attributes/SportZoneHasTribunes,properties/Attributes/SportZoneLighting,properties/Attributes/SportZoneSurfaceType,properties/Attributes/SportZonePaid,properties/Attributes/SportZonePaidComments,properties/Attributes/SportZoneHasMusic,properties/Attributes/SportZoneDisabilityFriendly,properties/Attributes/SportZoneEquipmentComments,properties/Attributes/Dataset,properties/Attributes/geoData/type,properties/Attributes/geoData/coordinates/0,properties/Attributes/geoData/coordinates/1,type,properties/Attributes/Photo/0
37.521305035042,55.800016944887,Point,1251,4,1,9d2a8d2d-7be6-48d5-a38d-ca47e6f60e5b,4068652,1019000,109350,парк (озелененная городская территория) «Чапаевский»,парк (озелененная городская территория) «Чапаевский»,парк (озелененная городская территория),универсальная спортивная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северный административный округ,Хорошёвский район,"Ленинградский проспект, дом 59",,,(499) 145-45-05,,Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Фили»,1037739444060,,,,108483,понедельник,09:00-22:00,108485,вторник,09:00-22:00,108486,среда,09:00-22:00,108487,четверг,09:00-22:00,108488,пятница,09:00-22:00,108489,суббота,09:00-22:00,108490,воскресенье,09:00-22:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.52130503504386,55.800016944994326,01.04,30.11,108997,понедельник,09:00-22:00,108999,вторник,09:00-22:00,109000,среда,09:00-22:00,109001,четверг,09:00-22:00,109002,пятница,09:00-22:00,109003,суббота,09:00-22:00,109004,воскресенье,09:00-22:00,,функционирует,464,29,16,,без дополнительного освещения,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.521305035042,55.800016944887,Feature,
37.750660307134,55.775173666342,Point,1251,4,1,22b9c78c-d54b-46b7-b074-d910cb4c7a96,4068692,1015398,100256,Измайловский Парк культуры и отдыха,Измайловский Парк культуры и отдыха,парк (озелененная городская территория),универсальная спортивная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Восточный административный округ,район Измайлово,"аллея Большого Круга, дом 7",izmpark@mail.ru,izmailovsky-park.ru,(499) 166-61-19,,Государственное автономное учреждение культуры города Москвы «Измайловский парк культуры и отдыха»,1037739542719,,,,108761,понедельник,08:00-23:00,108763,вторник,08:00-23:00,108765,среда,08:00-23:00,108767,четверг,08:00-23:00,108768,пятница,08:00-23:00,108769,суббота,08:00-23:00,108770,воскресенье,08:00-23:00,,да,,да,,да,да,да,да,нет,нет,да,37.750660306887404,55.775173666247014,01.04,30.11,109275,понедельник,07:00-22:00,109277,вторник,07:00-22:00,109279,среда,07:00-22:00,109281,четверг,07:00-22:00,109282,пятница,07:00-22:00,109283,суббота,07:00-22:00,109284,воскресенье,07:00-22:00,,функционирует,2450,87.5,28,,освещение лампами накаливания,специальное покрытие,,,да,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.750660307134,55.775173666342,Feature,
37.45031666415,55.863983690083,Point,1251,4,1,7591335f-b33e-4364-a9c8-a692a701dc81,4067904,1017397,100205,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,Парк «Северное Тушино»,парк (озелененная городская территория),универсальная спортивная площадка №5,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Западный административный округ,район Северное Тушино,"улица Свободы, дом 56",info@mosparks.ru,www.mosparks.ru,(495) 640-73-55,,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,1027739481241,,,,104430,понедельник,07:00-22:00,104433,вторник,07:00-22:00,104437,среда,07:00-22:00,104440,четверг,07:00-22:00,104444,пятница,07:00-22:00,104448,суббота,07:00-22:00,104452,воскресенье,07:00-22:00,,да,,да,,да,да,да,да,нет,нет,да,37.4503166640008,55.86398369032056,01.04,30.11,104944,понедельник,07:00-00:00,104947,вторник,07:00-00:00,104951,среда,07:00-00:00,104954,четверг,07:00-00:00,104958,пятница,07:00-00:00,104962,суббота,07:00-00:00,104966,воскресенье,07:00-00:00,,функционирует,800,40,20,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.45031666415,55.863983690083,Feature,
37.451673861339,55.861937777377,Point,1251,4,1,1ccd702b-f479-4075-882c-281d7c8cdb97,4067909,1017398,100205,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,Парк «Северное Тушино»,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Западный административный округ,район Северное Тушино,"улица Свободы, дом 56",info@mosparks.ru,www.mosparks.ru,(495) 640-73-55,,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,1027739481241,,,,104465,понедельник,07:00-22:00,104467,вторник,07:00-22:00,104471,среда,07:00-22:00,104476,четверг,07:00-22:00,104480,пятница,07:00-22:00,104484,суббота,07:00-22:00,104488,воскресенье,07:00-22:00,,да,,да,,да,да,да,да,нет,нет,да,37.4516738617627,55.86193777761453,01.04,30.11,104978,понедельник,07:00-00:00,104981,вторник,07:00-00:00,104985,среда,07:00-00:00,104990,четверг,07:00-00:00,104994,пятница,07:00-00:00,104998,суббота,07:00-00:00,105002,воскресенье,07:00-00:00,,функционирует,200,20,10,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.451673861339,55.861937777377,Feature,
37.895490610301,55.718571199975,Point,1251,4,1,db9e80d8-75bd-43ba-bc45-47e3fae66218,38584869,1002445,103605,Природно-исторический парк «Косинский»,Природно-исторический парк «Косинский»,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Восточный административный округ,район Косино-Ухтомский,"Лухмановская улица, дом 27",ooptvao@gmail.com,,(499) 367-89-18,,,,,,,574317,понедельник,09:00-22:00,574318,вторник,09:00-22:00,574319,среда,09:00-22:00,574320,четверг,09:00-22:00,574321,пятница,09:00-22:00,574322,суббота,09:00-22:00,574323,воскресенье,09:00-22:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.895490610301486,55.71857120009089,01.01,31.12,574760,понедельник,08:00-20:00,574761,вторник,08:00-20:00,574762,среда,08:00-20:00,574763,четверг,08:00-20:00,574764,пятница,08:00-20:00,574765,суббота,08:00-20:00,574766,воскресенье,08:00-20:00,,функционирует,100,10,10,,без дополнительного освещения,грунтовое покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.895490610301,55.718571199975,Feature,
37.75111020409,55.69066687382,Point,1251,4,1,43a5dd6f-a94e-4519-997b-6e6a5d2c0500,4067391,1019093,109440,Парк отдыха Кузьминки,Парк,парк (озелененная городская территория),универсальная спортивная площадка,универсальная спортивная площадка,государственная региональная,региональная,Департамент природопользования и охраны окружающей среды города Москвы,Юго-Восточный административный округ,район Текстильщики,"улица Шкулёва, дом 2А",,,,,,,,,,100842,понедельник,08:00-22:00,100844,вторник,08:00-22:00,100846,среда,08:00-22:00,100848,четверг,08:00-22:00,100850,пятница,08:00-22:00,100852,суббота,08:00-22:00,100853,воскресенье,08:00-22:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.75111020396483,55.69066687386068,01.01,31.12,101356,понедельник,08:00-22:00,101358,вторник,08:00-22:00,101360,среда,08:00-22:00,101362,четверг,08:00-22:00,101364,пятница,08:00-22:00,101366,суббота,08:00-22:00,101367,воскресенье,08:00-22:00,,функционирует,1800,60,30,,смешанное освещение,специальное покрытие,,,нет,частично приспособлен,,Площадки спортивные универсальные в парках,Point,37.75111020409,55.69066687382,Feature,736f8780-69bb-4d93-8cb0-4f023bdd2cf4
37.451726305884,55.821164853625,Point,1251,4,1,4cacf21c-2c7c-4c4d-9716-ce69e3c76cce,4066413,1018697,108441,Парк долины реки Химки,Парк долины реки Химки,парк (озелененная городская территория),универсальная спортивная площадка №1,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Западный административный округ,район Покровское-Стрешнево,"улица Свободы, дом 2",info@mosparks.ru,www.mosparks.ru,(495) 640-73-55,,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,1027739481241,,,,93423,понедельник,07:00-22:00,93424,вторник,07:00-22:00,93425,среда,07:00-22:00,93426,четверг,07:00-22:00,93427,пятница,07:00-22:00,93428,суббота,07:00-22:00,93429,воскресенье,07:00-22:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.45172630559606,55.82116485344476,01.12,31.03,93170,понедельник,07:00-22:00,93171,вторник,07:00-22:00,93172,среда,07:00-22:00,93173,четверг,07:00-22:00,93174,пятница,07:00-22:00,93175,суббота,07:00-22:00,93176,воскресенье,07:00-22:00,,функционирует,60,12,5,,без дополнительного освещения,специальное покрытие,,,нет,,,Площадки спортивные универсальные в парках,Point,37.451726305884,55.821164853625,Feature,
37.452786651194,55.855824719401,Point,1251,4,1,0bb01858-08de-40b7-8c96-94aaa23efafd,4067915,1017399,100205,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,Парк «Северное Тушино»,парк (озелененная городская территория),универсальная спортивная площадка №3,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Западный административный округ,район Северное Тушино,"улица Свободы, дом 56",info@mosparks.ru,www.mosparks.ru,(495) 640-73-55,,Государственное автономное учреждение культуры города Москвы «Музейно-парковый комплекс «Северное Тушино»,1027739481241,,,,104504,понедельник,07:00-22:00,104508,вторник,07:00-22:00,104512,среда,07:00-22:00,104516,четверг,07:00-22:00,104520,пятница,07:00-22:00,104524,суббота,07:00-22:00,104526,воскресенье,07:00-22:00,,да,,да,,да,да,да,да,нет,нет,да,37.45278665119906,55.855824719373416,01.04,30.11,105018,понедельник,07:00-00:00,105022,вторник,07:00-00:00,105026,среда,07:00-00:00,105030,четверг,07:00-00:00,105034,пятница,07:00-00:00,105038,суббота,07:00-00:00,105040,воскресенье,07:00-00:00,,функционирует,100,10,10,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.452786651194,55.855824719401,Feature,
37.700640068447,55.888968760842,Point,1251,4,1,2261e2d3-bca5-48e4-bf5f-08544de4b816,4067945,1017511,100327,Джамгаровский парк,Джамгаровский парк,парк (озелененная городская территория),универсальная спортивная площадка №1,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Северо-Восточный административный округ,Лосиноостровский район,"Стартовая улица, дом 10",info@bapark.ru,bapark.ru,(499) 184-34-22,,Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Бабушкинский»,1027739522030,,,,104713,понедельник,10:00-23:00,104717,вторник,10:00-23:00,104722,среда,10:00-23:00,104726,четверг,10:00-23:00,104730,пятница,10:00-23:00,104734,суббота,10:00-23:00,104736,воскресенье,10:00-23:00,,нет,,нет,,нет,нет,да,нет,нет,нет,нет,37.700640068142555,55.888968760731,01.01,31.12,105226,понедельник,10:00-22:00,105230,вторник,10:00-22:00,105235,среда,10:00-22:00,105240,четверг,10:00-22:00,105244,пятница,10:00-22:00,105248,суббота,10:00-22:00,105250,воскресенье,10:00-22:00,,функционирует,900,30,30,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.700640068447,55.888968760842,Feature,
37.756196386176,55.776230241379,Point,1251,4,1,c98eeb70-2334-4574-8079-6ddc4061e072,4068696,1015409,100256,Измайловский Парк культуры и отдыха,Измайловский Парк культуры и отдыха,парк (озелененная городская территория),универсальная спортивная площадка (для игры в мини-футбол),универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Восточный административный округ,район Измайлово,"аллея Большого Круга, дом 7",izmpark@mail.ru,izmailovsky-park.ru,(499) 166-61-19,,Государственное автономное учреждение культуры города Москвы «Измайловский парк культуры и отдыха»,1037739542719,,,,108786,понедельник,08:00-23:00,108788,вторник,08:00-23:00,108790,среда,08:00-23:00,108792,четверг,08:00-23:00,108794,пятница,08:00-23:00,108796,суббота,08:00-23:00,108798,воскресенье,08:00-23:00,,да,,да,,да,да,да,да,нет,нет,да,37.756196386293624,55.77623024114558,01.01,31.12,109300,понедельник,08:00-20:00,109302,вторник,08:00-20:00,109304,среда,08:00-20:00,109306,четверг,08:00-20:00,109308,пятница,08:00-20:00,109310,суббота,08:00-20:00,109312,воскресенье,08:00-20:00,,функционирует,1800,60,30,,освещение лампами накаливания,специальное покрытие,,,да,частично приспособлен,,Площадки спортивные универсальные в парках,Point,37.756196386176,55.776230241379,Feature,
37.479792515832,55.658757514653,Point,1251,4,1,06c100fc-ab9e-4e7d-96fe-e6c7b6f1d17f,4068541,1017304,108443,Парк «Никулино»,Парк «Никулино»,парк (озелененная городская территория),универсальная спортивная площадка №5,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Западный административный округ,район Тропарёво-Никулино,"проспект Вернадского, дом 86Д",info@parkfili.com,www.parkfili.com,(499) 145-45-05,,Государственное автономное учреждение культуры города Москвы «Парк культуры и отдыха «Фили»,1037739444060,,,,107914,понедельник,07:00-22:00,107916,вторник,07:00-22:00,107919,среда,07:00-22:00,107922,четверг,07:00-22:00,107924,пятница,07:00-22:00,107926,суббота,07:00-22:00,107928,воскресенье,07:00-22:00,,нет,,нет,,нет,нет,да,нет,нет,нет,нет,37.479792516067896,55.658757514461996,01.09,31.08,108428,понедельник,07:00-22:00,108430,вторник,07:00-22:00,108433,среда,07:00-22:00,108436,четверг,07:00-22:00,108438,пятница,07:00-22:00,108440,суббота,07:00-22:00,108442,воскресенье,07:00-22:00,,функционирует,612,30,20.4,,освещение газоразрядными лампами,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.479792515832,55.658757514653,Feature,
37.676240307177,55.61347316803,Point,1251,4,1,30168727-ebb2-4fc6-abed-57433fde0ba8,4068534,1016697,107524,"Государственное бюджетное учреждение культуры города Москвы «Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",Музей-заповедник «Царицыно»,парк (озелененная городская территория),универсальная спортивная площадка №2,универсальная спортивная площадка,государственная региональная,региональная,Департамент культуры города Москвы,Южный административный округ,район Орехово-Борисово Северное,"Дольская улица, дом 1",gmz@tsaritsyno.net,www.tsaritsyno.net,(495) 321-63-66,,"Государственное бюджетное учреждение культуры города Москвы «Государственный историко-архитектурный, художественный и ландшафтный музей-заповедник «Царицыно»",1027739504792,,,,107865,понедельник,06:00-23:00,107867,вторник,06:00-23:00,107870,среда,06:00-23:00,107873,четверг,06:00-23:00,107875,пятница,06:00-23:00,107877,суббота,06:00-23:00,107879,воскресенье,06:00-23:00,,нет,,нет,,нет,нет,нет,нет,нет,нет,нет,37.67624030703878,55.61347316796867,01.01,01.01,108379,понедельник,06:00-23:00,108381,вторник,06:00-23:00,108384,среда,06:00-23:00,108387,четверг,06:00-23:00,108389,пятница,06:00-23:00,108391,суббота,06:00-23:00,108393,воскресенье,06:00-23:00,,функционирует,780,26,30,,смешанное освещение,специальное покрытие,,,нет,не приспособлен,,Площадки спортивные универсальные в парках,Point,37.676240307177,55.61347316803,Feature,
